,x
14780,-0.11
14781,-0.13
14782,-0.14
14783,-0.15
14784,-0.16
14785,-0.16
14786,-0.16
14787,-0.14
14788,-0.12
14789,-0.09
14790,-0.08
14791,-0.07
14792,-0.07
14793,-0.07
14794,-0.08
14795,-0.09
14796,-0.12
14797,-0.15
14798,-0.15
14799,-0.17
14800,-0.18
14801,-0.19
14802,-0.2
14803,-0.18
14804,-0.18
14805,-0.17
14806,-0.16
14807,-0.14
14808,-0.12
14809,-0.09
14810,-0.09
14811,-0.07
14812,-0.05
14813,-0.04
14814,-0.03
14815,-0.03
14816,-0.02
14817,-0.02
14818,-0.01
14819,-0.01
14820,-0.03
14821,-0.05
14822,-0.07
14823,-0.07
14824,-0.08
14825,-0.09
14826,-0.09
14827,-0.08
14828,-0.08
14829,-0.08
14830,-0.07
14831,-0.06
14832,-0.05
14833,-0.04
14834,-0.03
14835,-0.03
14836,-0.02
14837,-0.01
14838,2.55
14839,0.0
14840,0.0
14841,0.0
14842,0.0
14843,0.0
14844,0.0
14845,0.0
14846,0.0
14847,0.0
14848,0.0
14849,0.0
14850,-2.56
14851,-0.01
14852,-0.02
14853,-0.03
14854,-0.03
14855,-0.04
14856,-0.05
14857,-0.05
14858,-0.06
14859,-0.06
14860,-0.06
14861,-0.05
14862,-0.03
14863,2.54
14864,0.0
14865,0.01
14866,0.01
14867,0.03
14868,0.05
14869,0.06
14870,0.07
14871,0.07
14872,0.07
14873,0.07
14874,0.07
14875,0.07
14876,0.06
14877,0.04
14878,0.03
14879,0.03
14880,0.0
14881,-2.56
14882,-0.02
14883,-0.03
14884,-0.03
14885,-0.03
14886,-0.02
14887,2.55
14888,0.0
14889,0.01
14890,0.03
14891,0.03
14892,0.04
14893,0.05
14894,0.04
14895,0.04
14896,0.03
14897,0.03
14898,0.03
14899,0.02
14900,0.02
14901,0.01
14902,0.01
14903,0.01
14904,0.01
14905,0.02
14906,0.03
14907,0.06
14908,0.08
14909,0.09
14910,0.09
14911,0.09
14912,0.09
14913,0.09
14914,0.08
14915,0.06
14916,0.06
14917,0.02
14918,-2.56
14919,-0.04
14920,-0.05
14921,-0.06
14922,-0.07
14923,-0.07
14924,-0.07
14925,-0.07
14926,-0.06
14927,-0.04
14928,2.54
14929,2.54
14930,0.0
14931,0.03
14932,0.05
14933,0.06
14934,0.07
14935,0.07
14936,0.08
14937,0.09
14938,0.08
14939,0.05
14940,0.03
14941,0.03
14942,0.01
14943,-2.56
14944,-0.01
14945,-0.01
14946,-0.02
14947,-0.02
14948,-0.02
14949,-0.02
14950,2.55
14951,0.0
14952,0.01
14953,0.02
14954,0.02
14955,0.03
14956,0.05
14957,0.06
14958,0.07
14959,0.08
14960,0.08
14961,0.09
14962,0.09
14963,0.09
14964,0.08
14965,0.07
14966,0.07
14967,0.07
14968,0.05
14969,0.03
14970,0.01
14971,0.0
14972,-2.56
14973,-2.56
14974,-0.01
14975,-0.02
14976,-0.03
14977,-0.03
14978,-0.03
14979,-0.03
14980,2.54
14981,0.0
14982,0.0
14983,0.01
14984,0.02
14985,0.02
14986,0.03
14987,0.03
14988,0.03
14989,0.02
14990,0.02
14991,0.02
14992,0.01
14993,0.01
14994,0.01
14995,0.0
14996,-2.56
14997,-2.56
14998,-0.02
14999,-0.03
15000,-0.05
15001,-0.06
15002,-0.06
15003,-0.05
15004,-0.05
15005,-0.04
15006,-0.03
15007,2.55
15008,0.0
15009,0.01
15010,0.01
15011,0.02
15012,0.02
15013,0.02
15014,0.01
15015,0.0
15016,0.0
15017,-2.56
15018,-0.01
15019,-0.02
15020,-0.03
15021,-0.03
15022,-0.03
15023,-0.03
15024,2.54
15025,0.0
15026,0.01
15027,0.03
15028,0.03
15029,0.04
15030,0.05
15031,0.04
15032,-2.54
15033,-0.01
15034,-0.05
15035,-0.05
15036,-0.09
15037,-0.13
15038,-0.17
15039,-0.2
15040,-0.22
15041,-0.22
15042,-0.24
15043,-0.25
15044,-0.23
15045,-0.21
15046,-0.17
15047,-0.13
15048,-0.13
15049,-0.1
15050,-0.07
15051,-0.05
15052,-0.03
15053,-0.02
15054,-0.02
15055,-0.02
15056,-0.04
15057,-0.06
15058,-0.09
15059,-0.12
15060,-0.12
15061,-0.15
15062,-0.17
15063,-0.18
15064,-0.19
15065,-0.19
15066,-0.19
15067,-0.18
15068,-0.15
15069,-0.13
15070,-0.1
15071,-0.08
15072,-0.08
15073,-0.07
15074,-0.06
15075,-0.05
15076,-0.05
15077,-0.04
15078,-0.04
15079,-0.05
15080,-0.06
15081,-0.07
15082,-0.07
15083,-0.08
15084,-0.08
15085,-0.08
15086,-0.09
15087,-0.09
15088,-0.1
15089,-0.1
15090,-0.1
15091,-0.1
15092,-0.1
15093,-0.11
15094,-0.11
15095,-0.1
15096,-0.09
15097,-0.08
15098,-0.08
15099,-0.07
15100,-0.06
15101,-0.05
15102,-0.04
15103,-0.04
15104,-0.04
15105,-0.04
15106,-0.03
15107,-0.03
15108,-0.02
15109,-0.02
15110,-0.02
15111,-0.03
15112,-0.03
15113,-0.04
15114,-0.05
15115,-0.05
15116,-0.05
15117,-0.06
15118,-0.06
15119,-0.07
15120,-0.07
15121,-0.07
15122,-0.07
15123,-0.06
15124,-0.06
15125,-0.06
15126,-0.05
15127,-0.05
15128,-0.05
15129,-0.04
15130,-0.04
15131,-0.04
15132,-0.04
15133,-0.05
15134,-0.05
15135,-0.05
15136,-0.05
15137,-0.05
15138,-0.05
15139,-0.05
15140,-0.06
15141,-0.06
15142,-0.06
15143,-0.06
15144,-0.06
15145,-0.05
15146,-0.04
15147,-0.04
15148,-0.04
15149,-0.04
15150,-0.04
15151,-0.05
15152,-0.06
15153,-0.06
15154,-0.09
15155,-0.13
15156,-0.16
15157,-0.18
15158,-0.19
15159,-0.18
15160,-0.18
15161,-0.15
15162,-0.13
15163,-0.1
15164,-0.09
15165,-0.07
15166,-0.07
15167,-0.06
15168,-0.05
15169,-0.05
15170,-0.05
15171,-0.05
15172,-0.05
15173,-0.06
15174,-0.08
15175,-0.1
15176,-0.12
15177,-0.13
15178,-0.13
15179,-0.13
15180,-0.13
15181,-0.12
15182,-0.11
15183,-0.1
15184,-0.1
15185,-0.09
15186,-0.09
15187,-0.08
15188,-0.08
15189,-0.08
15190,-0.08
15191,-0.08
15192,-0.08
15193,-0.09
15194,-0.09
15195,-0.09
15196,-0.1
15197,-0.1
15198,-0.1
15199,-0.1
15200,-0.11
15201,-0.11
15202,-0.11
15203,-0.11
15204,-0.11
15205,-0.12
15206,-0.13
15207,-0.13
15208,-0.15
15209,-0.16
15210,-0.16
15211,-0.18
15212,-0.2
15213,-0.22
15214,-0.24
15215,-0.25
15216,-0.25
15217,-0.25
15218,-0.25
15219,-0.25
15220,-0.23
15221,-0.2
15222,-0.2
15223,-0.17
15224,-0.13
15225,-0.11
15226,-0.08
15227,-0.07
15228,-0.07
15229,-0.06
15230,-0.07
15231,-0.08
15232,-0.1
15233,-0.13
15234,-0.13
15235,-0.15
15236,-0.17
15237,-0.19
15238,-0.2
15239,-0.21
15240,-0.21
15241,-0.21
15242,-0.21
15243,-0.2
15244,-0.19
15245,-0.18
15246,-0.16
15247,-0.16
15248,-0.15
15249,-0.14
15250,-0.13
15251,-0.13
15252,-0.13
15253,-0.13
15254,-0.14
15255,-0.14
15256,-0.15
15257,-0.15
15258,-0.16
15259,-0.16
15260,-0.16
15261,-0.17
15262,-0.16
15263,-0.16
15264,-0.15
15265,-0.15
15266,-0.15
15267,-0.16
15268,-0.17
15269,-0.18
15270,-0.18
15271,-0.19
15272,-0.19
15273,-0.22
15274,-0.25
15275,-0.28
15276,-0.3
15277,-0.3
15278,-0.3
15279,-0.28
15280,-0.26
15281,-0.23
15282,-0.2
15283,-0.18
15284,-0.18
15285,-0.17
15286,-0.15
15287,-0.14
15288,-0.13
15289,-0.13
15290,-0.13
15291,-0.13
15292,-0.15
15293,-0.16
15294,-0.17
15295,-0.18
15296,-0.2
15297,-0.2
15298,-0.22
15299,-0.24
15300,-0.25
15301,-0.24
15302,-0.24
15303,-0.24
15304,-0.22
15305,-0.21
15306,-0.19
15307,-0.18
15308,-0.18
15309,-0.18
15310,-0.18
15311,-0.18
15312,-0.17
15313,-0.17
15314,-0.17
15315,-0.17
15316,-0.18
15317,-0.18
15318,-0.18
15319,-0.18
15320,-0.16
15321,-0.15
15322,-0.15
15323,-0.15
15324,-0.15
15325,-0.16
15326,-0.17
15327,-0.18
15328,-0.18
15329,-0.2
15330,-0.22
15331,-0.24
15332,-0.26
15333,-0.28
15334,-0.28
15335,-0.29
15336,-0.29
15337,-0.27
15338,-0.25
15339,-0.22
15340,-0.22
15341,-0.19
15342,-0.16
15343,-0.12
15344,-0.09
15345,-0.08
15346,-0.07
15347,-0.07
15348,-0.07
15349,-0.07
15350,-0.08
15351,-0.09
15352,-0.1
15353,-0.1
15354,-0.12
15355,-0.15
15356,-0.18
15357,-0.21
15358,-0.22
15359,-0.22
15360,-0.24
15361,-0.25
15362,-0.26
15363,-0.26
15364,-0.25
15365,-0.24
15366,-0.24
15367,-0.23
15368,-0.21
15369,-0.19
15370,-0.17
15371,-0.15
15372,-0.15
15373,-0.14
15374,-0.12
15375,-0.11
15376,-0.11
15377,-0.11
15378,-0.11
15379,-0.12
15380,-0.14
15381,-0.16
15382,-0.17
15383,-0.18
15384,-0.18
15385,-0.19
15386,-0.21
15387,-0.23
15388,-0.25
15389,-0.27
15390,-0.3
15391,-0.3
15392,-0.34
15393,-0.38
15394,-0.4
15395,-0.39
15396,-0.38
15397,-0.38
15398,-0.35
15399,-0.33
15400,-0.3
15401,-0.26
15402,-0.22
15403,-0.22
15404,-0.18
15405,-0.15
15406,-0.12
15407,-0.1
15408,-0.09
15409,-0.09
15410,-0.07
15411,-0.06
15412,-0.05
15413,-0.04
15414,-0.02
15415,-0.02
15416,-0.02
15417,-0.01
15418,-0.02
15419,-0.03
15420,-0.03
15421,-0.03
15422,-0.03
15423,-0.03
15424,-0.02
15425,-0.02
15426,-0.03
15427,-0.04
15428,-0.04
15429,-0.05
15430,-0.06
15431,-0.08
15432,-0.09
15433,-0.1
15434,-0.1
15435,-0.11
15436,-0.11
15437,-0.11
15438,-0.1
15439,-0.08
15440,-0.06
15441,-0.06
15442,-0.05
15443,-0.04
15444,-0.05
15445,-0.07
15446,-0.08
15447,-0.08
15448,-0.09
15449,-0.1
15450,-0.11
15451,-0.12
15452,-0.12
15453,-0.12
15454,-0.12
15455,-0.11
15456,-0.09
15457,-0.08
15458,-0.06
15459,-0.06
15460,2.53
15461,0.0
15462,0.02
15463,0.04
15464,0.05
15465,0.05
15466,0.05
15467,0.06
15468,0.06
15469,0.06
15470,0.05
15471,0.04
15472,0.04
15473,0.01
15474,-2.56
15475,-0.03
15476,-0.06
15477,-0.09
15478,-0.09
15479,-0.11
15480,-0.12
15481,-0.12
15482,-0.12
15483,-0.12
15484,-0.12
15485,-0.11
15486,-0.08
15487,-0.06
15488,-0.04
15489,2.54
15490,0.0
15491,0.0
15492,0.0
15493,0.01
15494,0.02
15495,0.01
15496,0.01
15497,0.01
15498,-2.56
15499,-0.02
15500,-0.04
15501,-0.04
15502,-0.04
15503,-0.04
15504,-0.04
15505,-0.05
15506,-0.07
15507,-0.1
15508,-0.14
15509,-0.14
15510,-0.18
15511,-0.21
15512,-0.25
15513,-0.26
15514,-0.25
15515,-0.24
15516,-0.24
15517,-0.22
15518,-0.18
15519,-0.14
15520,-0.1
15521,-0.07
15522,-0.07
15523,2.52
15524,0.0
15525,0.02
15526,0.05
15527,0.08
15528,0.08
15529,0.09
15530,0.09
15531,0.08
15532,0.07
15533,0.07
15534,0.07
15535,0.07
15536,0.08
15537,0.09
15538,0.1
15539,0.11
15540,0.12
15541,0.12
15542,0.13
15543,0.12
15544,0.11
15545,0.1
15546,0.1
15547,0.1
15548,0.09
15549,0.08
15550,0.06
15551,0.05
15552,0.05
15553,0.05
15554,0.06
15555,0.06
15556,0.07
15557,0.07
15558,0.08
15559,0.08
15560,0.08
15561,0.08
15562,0.07
15563,0.05
15564,0.02
15565,0.01
15566,0.01
15567,0.0
15568,-2.56
15569,-0.01
15570,-0.01
15571,2.55
15572,2.55
15573,0.0
15574,0.0
15575,0.0
15576,0.0
15577,0.0
15578,0.0
15579,0.01
15580,0.01
15581,0.01
15582,0.01
15583,0.01
15584,0.01
15585,0.01
15586,0.0
15587,-2.56
15588,-0.01
15589,-0.03
15590,-0.03
15591,-0.03
15592,-0.03
15593,-0.03
15594,-0.03
15595,-0.03
15596,-0.04
15597,-0.04
15598,-0.05
15599,-0.07
15600,-0.07
15601,-0.08
15602,-0.09
15603,-0.09
15604,-0.08
15605,-0.07
15606,-0.06
15607,-0.05
15608,-0.04
15609,-0.03
15610,-0.03
15611,2.55
15612,0.0
15613,0.01
15614,0.02
15615,0.02
15616,0.02
15617,0.02
15618,0.0
15619,0.0
15620,0.0
15621,0.01
15622,0.01
15623,0.02
15624,0.01
15625,-2.56
15626,-0.03
15627,-0.07
15628,-0.11
15629,-0.11
15630,-0.16
15631,-0.2
15632,-0.23
15633,-0.26
15634,-0.27
15635,-0.27
15636,-0.27
15637,-0.26
15638,-0.24
15639,-0.21
15640,-0.18
15641,-0.18
15642,-0.14
15643,-0.1
15644,-0.05
15645,2.54
15646,0.0
15647,0.0
15648,-2.56
15649,2.55
15650,-2.56
15651,-0.01
15652,-0.01
15653,-0.02
15654,-0.02
15655,-0.02
15656,-0.02
15657,-0.02
15658,2.55
15659,0.0
15660,0.0
15661,0.0
15662,0.0
15663,0.0
15664,0.0
15665,0.0
15666,0.0
15667,0.0
15668,0.0
15669,-2.56
15670,-0.01
15671,-0.01
15672,-0.01
15673,-0.02
15674,-0.02
15675,2.55
15676,0.0
15677,0.0
15678,0.02
15679,0.02
15680,0.02
15681,0.01
15682,-2.56
15683,-0.02
15684,-0.06
15685,-0.06
15686,-0.09
15687,-0.13
15688,-0.19
15689,-0.26
15690,-0.34
15691,-0.34
15692,-0.42
15693,-0.5
15694,-0.58
15695,-0.67
15696,-0.75
15697,-0.84
15698,-0.84
15699,-0.92
15700,-1.01
15701,-1.07
15702,-1.13
15703,-1.19
15704,-1.19
15705,-1.25
15706,-1.3
15707,-1.34
15708,-1.39
15709,-1.42
15710,-1.42
15711,-1.45
15712,-1.47
15713,-1.5
15714,-1.52
15715,-1.54
15716,-1.55
15717,-1.55
15718,-1.56
15719,-1.57
15720,-1.56
15721,-1.55
15722,-1.53
15723,-1.53
15724,-1.5
15725,-1.47
15726,-1.46
15727,-1.45
15728,-1.43
15729,-1.43
15730,-1.42
15731,-1.41
15732,-1.41
15733,-1.4
15734,-1.41
15735,-1.41
15736,-1.42
15737,-1.45
15738,-1.48
15739,-1.52
15740,-1.55
15741,-1.55
15742,-1.59
15743,-1.64
15744,-1.69
15745,-1.77
15746,-1.86
15747,-1.94
15748,-1.94
15749,-2.03
15750,-2.12
15751,-2.21
15752,-2.3
15753,-2.36
15754,-2.36
15755,-2.41
15756,-2.47
15757,-2.52
15758,-5.12
15759,-2.59
15760,-2.59
15761,-2.6
15762,-2.62
15763,-2.64
15764,-2.67
15765,-2.7
15766,-2.7
15767,-2.73
15768,-2.77
15769,-2.81
15770,-2.83
15771,-2.87
15772,-2.9
15773,-2.9
15774,-2.92
15775,-2.94
15776,-2.96
15777,-2.96
15778,-2.96
15779,-2.96
15780,-2.96
15781,-2.95
15782,-2.95
15783,-2.94
15784,-2.94
15785,-2.94
15786,-2.93
15787,-2.93
15788,-2.93
15789,-2.93
15790,-2.94
15791,-2.94
15792,-2.95
15793,-2.96
15794,-2.97
15795,-2.98
15796,-2.98
15797,-2.98
15798,-2.98
15799,-2.99
15800,-3.02
15801,-3.04
15802,-3.07
15803,-3.1
15804,-3.1
15805,-3.12
15806,-3.1
15807,-3.07
15808,-3.03
15809,-2.96
15810,-2.96
15811,-2.89
15812,-2.8
15813,-2.71
15814,-0.06
15815,-2.54
15816,-2.54
15817,-2.44
15818,-2.36
15819,-2.28
15820,-2.23
15821,-2.21
15822,-2.19
15823,-2.19
15824,-2.18
15825,-2.18
15826,-2.19
15827,-2.2
15828,-2.21
15829,-2.21
15830,-2.23
15831,-2.24
15832,-2.25
15833,-2.26
15834,-2.27
15835,-2.27
15836,-2.27
15837,-2.27
15838,-2.27
15839,-2.26
15840,-2.25
15841,-2.24
15842,-2.24
15843,-2.24
15844,-2.23
15845,-2.23
15846,-2.22
15847,-2.22
15848,-2.22
15849,-2.23
15850,-2.23
15851,-2.24
15852,-2.24
15853,-2.25
15854,-2.25
15855,-2.25
15856,-2.25
15857,-2.26
15858,-2.25
15859,-2.24
15860,-2.24
15861,-2.23
15862,-2.24
15863,-2.25
15864,-2.23
15865,-2.19
15866,-2.16
15867,-2.16
15868,-2.13
15869,-2.11
15870,-2.07
15871,-2.03
15872,-1.97
15873,-1.97
15874,-1.91
15875,-1.86
15876,-1.81
15877,-1.76
15878,-1.71
15879,-1.71
15880,-1.66
15881,-1.62
15882,-1.57
15883,-1.52
15884,-1.49
15885,-1.48
15886,-1.48
15887,-1.47
15888,-1.46
15889,-1.46
15890,-1.46
15891,-1.46
15892,-1.46
15893,-1.47
15894,-1.48
15895,-1.49
15896,-1.5
15897,-1.52
15898,-1.52
15899,-1.53
15900,-1.53
15901,-1.53
15902,-1.52
15903,-1.51
15904,-1.51
15905,-1.5
15906,-1.49
15907,-1.49
15908,-1.49
15909,-1.49
15910,-1.49
15911,-1.49
15912,-1.49
15913,-1.5
15914,-1.5
15915,-1.51
15916,-1.51
15917,-1.51
15918,-1.51
15919,-1.51
15920,-1.52
15921,-1.54
15922,-1.56
15923,-1.56
15924,-1.56
15925,-1.54
15926,-1.51
15927,-1.47
15928,-1.42
15929,-1.42
15930,-1.36
15931,-1.28
15932,-1.19
15933,-1.09
15934,-0.98
15935,-0.88
15936,-0.88
15937,-0.77
15938,-0.67
15939,-0.58
15940,-0.5
15941,-0.42
15942,-0.42
15943,-0.36
15944,-0.31
15945,-0.27
15946,-0.23
15947,-0.21
15948,-0.21
15949,-0.2
15950,-0.2
15951,-0.21
15952,-0.24
15953,-0.28
15954,-0.28
15955,-0.32
15956,-0.35
15957,-0.4
15958,-0.44
15959,-0.46
15960,-0.48
15961,-0.48
15962,-0.49
15963,-0.49
15964,-0.48
15965,-0.47
15966,-0.44
15967,-0.44
15968,-0.42
15969,-0.39
15970,-0.37
15971,-0.35
15972,-0.33
15973,-0.33
15974,-0.32
15975,-0.31
15976,-0.32
15977,-0.32
15978,-0.32
15979,-0.32
15980,-0.32
15981,-0.32
15982,-0.33
15983,-0.33
15984,-0.3
15985,-0.27
15986,-0.27
15987,-0.22
15988,-0.17
15989,-0.13
15990,2.49
15991,0.0
15992,0.0
15993,0.07
15994,0.16
15995,0.26
15996,0.35
15997,0.43
15998,0.43
15999,0.5
16000,0.55
16001,0.61
16002,0.66
16003,0.73
16004,0.79
16005,0.79
16006,0.83
16007,0.86
16008,0.87
16009,0.87
16010,0.86
16011,0.86
16012,0.85
16013,0.84
16014,0.82
16015,0.8
16016,0.78
16017,0.78
16018,0.77
16019,0.76
16020,0.75
16021,0.76
16022,0.76
16023,0.76
16024,0.76
16025,0.77
16026,0.78
16027,0.78
16028,0.79
16029,0.79
16030,0.79
16031,0.79
16032,0.79
16033,0.79
16034,0.78
16035,0.78
16036,0.78
16037,0.78
16038,0.77
16039,0.76
16040,0.73
16041,0.72
16042,0.72
16043,0.72
16044,0.71
16045,0.71
16046,0.7
16047,0.71
16048,0.71
16049,0.71
16050,0.71
16051,0.72
16052,0.74
16053,0.78
16054,0.83
16055,0.83
16056,0.87
16057,0.9
16058,0.93
16059,0.96
16060,0.99
16061,0.99
16062,1.02
16063,1.04
16064,1.05
16065,1.05
16066,1.04
16067,1.04
16068,1.02
16069,1.0
16070,0.98
16071,0.95
16072,0.93
16073,0.9
16074,0.9
16075,0.89
16076,0.88
16077,0.87
16078,0.87
16079,0.88
16080,0.88
16081,0.89
16082,0.91
16083,0.92
16084,0.93
16085,0.95
16086,0.95
16087,0.96
16088,0.97
16089,0.97
16090,0.97
16091,0.97
16092,0.97
16093,0.96
16094,0.96
16095,0.96
16096,0.97
16097,0.97
16098,0.97
16099,0.98
16100,0.98
16101,0.99
16102,0.99
16103,0.99
16104,0.98
16105,0.98
16106,0.95
16107,0.93
16108,0.91
16109,0.91
16110,0.93
16111,0.93
16112,0.96
16113,0.99
16114,1.0
16115,1.03
16116,1.06
16117,1.06
16118,1.09
16119,1.13
16120,1.17
16121,1.19
16122,1.2
16123,1.2
16124,1.2
16125,1.19
16126,1.19
16127,1.19
16128,1.19
16129,1.19
16130,1.19
16131,1.18
16132,1.16
16133,1.15
16134,1.15
16135,1.14
16136,1.14
16137,1.15
16138,1.16
16139,1.17
16140,1.18
16141,1.18
16142,1.18
16143,1.18
16144,1.18
16145,1.17
16146,1.16
16147,1.15
16148,1.15
16149,1.14
16150,1.15
16151,1.16
16152,1.18
16153,1.19
16154,1.21
16155,1.21
16156,1.22
16157,1.22
16158,1.2
16159,1.18
16160,1.17
16161,1.17
16162,1.14
16163,1.1
16164,1.04
16165,0.99
16166,0.93
16167,0.93
16168,0.87
16169,0.82
16170,0.78
16171,0.74
16172,0.71
16173,0.71
16174,0.68
16175,0.66
16176,0.65
16177,0.65
16178,0.65
16179,0.66
16180,0.66
16181,0.64
16182,0.62
16183,0.58
16184,0.55
16185,0.52
16186,0.52
16187,0.49
16188,0.47
16189,0.46
16190,0.44
16191,0.43
16192,0.43
16193,0.43
16194,0.43
16195,0.44
16196,0.45
16197,0.47
16198,0.47
16199,0.49
16200,0.5
16201,0.52
16202,0.53
16203,0.53
16204,0.53
16205,0.53
16206,0.53
16207,0.52
16208,0.51
16209,0.5
16210,0.49
16211,0.49
16212,0.49
16213,0.49
16214,0.5
16215,0.52
16216,0.55
16217,0.55
16218,0.56
16219,0.56
16220,0.55
16221,0.53
16222,0.5
16223,0.5
16224,0.46
16225,0.39
16226,0.34
16227,0.27
16228,0.21
16229,0.17
16230,0.17
16231,0.13
16232,0.1
16233,0.08
16234,0.06
16235,0.04
16236,0.04
16237,0.03
16238,0.03
16239,0.03
16240,0.03
16241,0.02
16242,0.02
16243,-2.56
16244,-0.03
16245,-0.06
16246,-0.08
16247,-0.11
16248,-0.12
16249,-0.12
16250,-0.13
16251,-0.14
16252,-0.14
16253,-0.13
16254,-0.12
16255,-0.12
16256,-0.1
16257,-0.07
16258,-0.04
16259,-0.02
16260,-0.01
16261,-0.01
16262,-0.02
16263,-0.02
16264,-0.03
16265,-0.05
16266,-0.07
16267,-0.08
16268,-0.08
16269,-0.09
16270,-0.09
16271,-0.08
16272,-0.07
16273,-0.06
16274,-0.06
16275,-0.05
16276,-0.06
16277,-0.08
16278,-0.09
16279,-0.11
16280,-0.11
16281,-0.13
16282,-0.17
16283,-0.23
16284,-0.28
16285,-0.33
16286,-0.33
16287,-0.37
16288,-0.41
16289,-0.44
16290,-0.48
16291,-0.5
16292,-0.5
16293,-0.51
16294,-0.52
16295,-0.53
16296,-0.54
16297,-0.55
16298,-0.55
16299,-0.55
16300,-0.55
16301,-0.56
16302,-0.57
16303,-0.6
16304,-0.63
16305,-0.63
16306,-0.66
16307,-0.68
16308,-0.71
16309,-0.72
16310,-0.73
16311,-0.73
16312,-0.74
16313,-0.74
16314,-0.74
16315,-0.74
16316,-0.72
16317,-0.72
16318,-0.7
16319,-0.69
16320,-0.67
16321,-0.66
16322,-0.65
16323,-0.65
16324,-0.65
16325,-0.65
16326,-0.66
16327,-0.66
16328,-0.67
16329,-0.68
16330,-0.68
16331,-0.68
16332,-0.69
16333,-0.69
16334,-0.68
16335,-0.68
16336,-0.68
16337,-0.67
16338,-0.67
16339,-0.68
16340,-0.7
16341,-0.73
16342,-0.73
16343,-0.78
16344,-0.84
16345,-0.9
16346,-0.95
16347,-0.99
16348,-1.02
16349,-1.02
16350,-1.05
16351,-1.06
16352,-1.07
16353,-1.08
16354,-1.1
16355,-1.1
16356,-1.12
16357,-1.13
16358,-1.12
16359,-1.11
16360,-1.11
16361,-1.11
16362,-1.13
16363,-1.14
16364,-1.16
16365,-1.17
16366,-1.19
16367,-1.21
16368,-1.21
16369,-1.23
16370,-1.26
16371,-1.27
16372,-1.28
16373,-1.27
16374,-1.27
16375,-1.27
16376,-1.26
16377,-1.24
16378,-1.22
16379,-1.2
16380,-1.2
16381,-1.18
16382,-1.18
16383,-1.18
16384,-1.19
16385,-1.2
16386,-1.2
16387,-1.2
16388,-1.21
16389,-1.21
16390,-1.21
16391,-1.2
16392,-1.2
16393,-1.2
16394,-1.2
16395,-1.22
16396,-1.24
16397,-1.26
16398,-1.28
16399,-1.3
16400,-1.3
16401,-1.31
16402,-1.32
16403,-1.35
16404,-1.36
16405,-1.36
16406,-1.36
16407,-1.34
16408,-1.31
16409,-1.28
16410,-1.24
16411,-1.24
16412,-1.2
16413,-1.17
16414,-1.15
16415,-1.12
16416,-1.09
16417,-1.07
16418,-1.07
16419,-1.05
16420,-1.05
16421,-1.05
16422,-1.07
16423,-1.09
16424,-1.09
16425,-1.11
16426,-1.14
16427,-1.16
16428,-1.18
16429,-1.2
16430,-1.2
16431,-1.22
16432,-1.22
16433,-1.22
16434,-1.22
16435,-1.21
16436,-1.2
16437,-1.2
16438,-1.18
16439,-1.16
16440,-1.15
16441,-1.13
16442,-1.12
16443,-1.12
16444,-1.11
16445,-1.11
16446,-1.11
16447,-1.11
16448,-1.12
16449,-1.12
16450,-1.13
16451,-1.14
16452,-1.16
16453,-1.16
16454,-1.17
16455,-1.17
16456,-1.17
16457,-1.18
16458,-1.19
16459,-1.2
16460,-1.2
16461,-1.21
16462,-1.21
16463,-1.22
16464,-1.23
16465,-1.24
16466,-1.23
16467,-1.21
16468,-1.21
16469,-1.18
16470,-1.14
16471,-1.11
16472,-1.09
16473,-1.07
16474,-1.07
16475,-1.06
16476,-1.04
16477,-1.03
16478,-1.03
16479,-1.02
16480,-1.02
16481,-1.02
16482,-1.01
16483,-1.01
16484,-1.01
16485,-1.02
16486,-1.03
16487,-1.03
16488,-1.05
16489,-1.07
16490,-1.08
16491,-1.09
16492,-1.09
16493,-1.09
16494,-1.09
16495,-1.08
16496,-1.07
16497,-1.06
16498,-1.06
16499,-1.06
16500,-1.05
16501,-1.04
16502,-1.04
16503,-1.04
16504,-1.05
16505,-1.06
16506,-1.06
16507,-1.06
16508,-1.07
16509,-1.07
16510,-1.07
16511,-1.07
16512,-1.07
16513,-1.07
16514,-1.08
16515,-1.09
16516,-1.11
16517,-1.11
16518,-1.11
16519,-1.12
16520,-1.13
16521,-1.13
16522,-1.13
16523,-1.1
16524,-1.1
16525,-1.07
16526,-1.01
16527,-0.96
16528,-0.91
16529,-0.84
16530,-0.76
16531,-0.76
16532,-0.67
16533,-0.6
16534,-0.55
16535,-0.5
16536,-0.45
16537,-0.45
16538,-0.42
16539,-0.41
16540,-0.41
16541,-0.41
16542,-0.42
16543,-0.42
16544,-0.44
16545,-0.46
16546,-0.49
16547,-0.52
16548,-0.55
16549,-0.55
16550,-0.58
16551,-0.6
16552,-0.61
16553,-0.62
16554,-0.62
16555,-0.62
16556,-0.62
16557,-0.61
16558,-0.59
16559,-0.57
16560,-0.56
16561,-0.54
16562,-0.54
16563,-0.52
16564,-0.51
16565,-0.5
16566,-0.5
16567,-0.5
16568,-0.5
16569,-0.51
16570,-0.52
16571,-0.53
16572,-0.54
16573,-0.54
16574,-0.54
16575,-0.54
16576,-0.53
16577,-0.54
16578,-0.54
16579,-0.54
16580,-0.52
16581,-0.52
16582,-0.5
16583,-0.48
16584,-0.45
16585,-0.43
16586,-0.38
16587,-0.38
16588,-0.33
16589,-0.27
16590,-0.21
16591,-0.15
